"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","Season","Competition","Country"
"E2","02/04/2022","Plymouth","Oxford",1,0,"H",0,0,"D","O Yates",11,8,1,2,11,14,1,3,1,3,0,0,"2021/22","England League 1","England"
"E2","02/04/2022","Sheffield Weds","AFC Wimbledon",2,1,"H",1,1,"D","P Wright",16,7,5,3,8,7,9,4,2,1,0,0,"2021/22","England League 1","England"
"E2","02/04/2022","Sunderland","Gillingham",1,0,"H",0,0,"D","O Langford",25,5,5,0,12,13,8,1,2,4,0,0,"2021/22","England League 1","England"
"E2","02/04/2022","Wycombe","Doncaster",2,0,"H",1,0,"H","J Busby",19,17,9,5,12,9,11,4,1,1,0,0,"2021/22","England League 1","England"
"E2","05/04/2022","AFC Wimbledon","Charlton",1,1,"D",0,0,"D","N Hair",14,8,4,3,14,13,10,3,1,2,0,1,"2021/22","England League 1","England"
"E2","05/04/2022","Cambridge","Wycombe",1,4,"A",0,1,"A","W Finnie",9,18,2,6,8,11,3,6,1,0,0,0,"2021/22","England League 1","England"
"E2","05/04/2022","Fleetwood Town","Lincoln",1,1,"D",1,0,"H","P Wright",17,12,4,4,15,11,4,5,2,3,0,0,"2021/22","England League 1","England"
"E2","05/04/2022","Milton Keynes Dons","Crewe",2,1,"H",2,0,"H","R Joyce",9,4,4,1,12,14,5,3,0,1,0,0,"2021/22","England League 1","England"
"E2","05/04/2022","Morecambe","Oxford",2,1,"H",2,1,"H","R Lewis",6,20,3,7,12,8,1,9,2,1,0,0,"2021/22","England League 1","England"
"E2","05/04/2022","Wigan","Accrington",3,0,"H",2,0,"H","A Backhouse",14,14,7,3,14,15,5,2,1,2,0,0,"2021/22","England League 1","England"
"E2","05/04/2022","Bolton","Portsmouth",1,1,"D",0,0,"D","M Edwards",12,12,6,5,10,11,1,3,2,0,0,0,"2021/22","England League 1","England"
"E2","09/04/2022","AFC Wimbledon","Milton Keynes Dons",1,1,"D",1,0,"H","J Oldham",8,14,3,6,17,11,1,6,3,2,0,0,"2021/22","England League 1","England"
"E2","09/04/2022","Bolton","Sheffield Weds",1,1,"D",0,0,"D","C Brook",8,21,2,5,12,15,4,10,4,2,0,0,"2021/22","England League 1","England"
"E2","09/04/2022","Burton","Plymouth",0,0,"D",0,0,"D","L Doughty",6,9,3,2,17,11,1,3,2,1,0,0,"2021/22","England League 1","England"
"E2","09/04/2022","Cambridge","Morecambe",2,1,"H",1,0,"H","C Boyeson",15,19,5,5,12,12,3,5,0,1,0,0,"2021/22","England League 1","England"
"E2","09/04/2022","Cheltenham","Portsmouth",1,0,"H",0,0,"D","O Yates",19,17,7,5,8,9,7,9,1,0,0,0,"2021/22","England League 1","England"
"E2","09/04/2022","Doncaster","Crewe",2,0,"H",1,0,"H","D Bourne",19,12,9,2,15,12,7,2,1,2,0,0,"2021/22","England League 1","England"
"E2","09/04/2022","Fleetwood Town","Accrington",1,2,"A",1,0,"H","J Simpson",11,24,3,7,21,14,5,9,1,3,1,0,"2021/22","England League 1","England"
"E2","09/04/2022","Gillingham","Wycombe",1,1,"D",0,1,"A","S Mather",18,13,5,6,12,10,6,3,2,1,0,1,"2021/22","England League 1","England"
"E2","09/04/2022","Lincoln","Wigan",1,3,"A",1,2,"A","S Oldham",13,14,4,6,8,14,5,8,1,4,0,0,"2021/22","England League 1","England"
"E2","09/04/2022","Oxford","Sunderland",1,2,"A",1,1,"D","B Toner",20,11,6,5,9,14,5,4,0,2,0,0,"2021/22","England League 1","England"
"E2","09/04/2022","Rotherham","Charlton",0,1,"A",0,0,"D","R Joyce",10,9,1,5,9,12,9,3,0,1,0,0,"2021/22","England League 1","England"
"E2","09/04/2022","Shrewsbury","Ipswich",1,1,"D",0,1,"A","D Handley",5,8,1,4,13,12,3,3,4,3,0,1,"2021/22","England League 1","England"
"E2","12/04/2022","Burton","Wigan",0,0,"D",0,0,"D","A Haines",9,10,3,2,16,11,5,4,3,3,0,0,"2021/22","England League 1","England"
"E2","12/04/2022","Portsmouth","Rotherham",3,0,"H",1,0,"H","D Rock",10,9,6,1,17,17,5,4,2,3,0,0,"2021/22","England League 1","England"
"E2","15/04/2022","Accrington","Burton",0,0,"D",0,0,"D","O Yates",17,6,5,2,10,11,5,7,1,2,0,0,"2021/22","England League 1","England"
"E2","15/04/2022","Charlton","Morecambe",2,3,"A",0,2,"A","M Edwards",23,11,4,4,6,5,6,6,1,0,0,0,"2021/22","England League 1","England"
"E2","15/04/2022","Cheltenham","Gillingham",2,2,"D",1,1,"D","D Rock",18,12,10,6,15,15,5,5,2,1,0,0,"2021/22","England League 1","England"
"E2","15/04/2022","Crewe","AFC Wimbledon",3,1,"H",0,1,"A","D Webb",21,12,5,5,4,12,6,5,0,0,0,0,"2021/22","England League 1","England"
"E2","15/04/2022","Doncaster","Bolton",1,2,"A",0,0,"D","J Oldham",19,11,6,2,12,14,8,3,2,4,0,0,"2021/22","England League 1","England"
"E2","15/04/2022","Fleetwood Town","Oxford",2,3,"A",1,3,"A","R Madley",19,11,6,5,9,10,5,0,1,2,0,0,"2021/22","England League 1","England"
"E2","15/04/2022","Portsmouth","Lincoln",3,2,"H",0,0,"D","T Kettle",17,26,7,6,12,8,5,7,1,1,0,0,"2021/22","England League 1","England"
"E2","15/04/2022","Sunderland","Shrewsbury",3,2,"H",2,0,"H","D Bond",18,9,7,3,6,11,4,2,2,3,0,0,"2021/22","England League 1","England"
"E2","15/04/2022","Wycombe","Plymouth",2,0,"H",2,0,"H","D Drysdale",13,9,5,2,12,7,5,2,2,0,0,0,"2021/22","England League 1","England"
"E2","16/04/2022","Rotherham","Ipswich",1,0,"H",0,0,"D","P Wright",14,3,3,1,4,16,10,6,1,5,0,0,"2021/22","England League 1","England"
"E2","16/04/2022","Wigan","Cambridge",1,2,"A",0,2,"A","R Joyce",11,9,2,5,10,7,8,4,2,3,0,0,"2021/22","England League 1","England"
"E2","16/04/2022","Milton Keynes Dons","Sheffield Weds",2,3,"A",1,3,"A","B Toner",10,6,4,4,9,16,3,2,2,3,0,0,"2021/22","England League 1","England"
"E2","18/04/2022","AFC Wimbledon","Wycombe",1,1,"D",1,0,"H","S Barrott",9,17,2,5,16,12,2,7,2,2,0,0,"2021/22","England League 1","England"
"E2","18/04/2022","Bolton","Accrington",3,1,"H",1,0,"H","T Bramall",17,15,3,6,11,13,3,1,4,4,0,1,"2021/22","England League 1","England"
"E2","18/04/2022","Gillingham","Fleetwood Town",0,0,"D",0,0,"D","J Linington",16,7,6,3,8,7,1,3,3,0,1,1,"2021/22","England League 1","England"
"E2","18/04/2022","Lincoln","Cheltenham",3,0,"H",3,0,"H","S Mather",15,11,8,4,7,22,6,2,0,3,0,0,"2021/22","England League 1","England"
"E2","18/04/2022","Morecambe","Portsmouth",1,1,"D",0,1,"A","R Madley",19,9,5,3,12,5,10,5,1,0,0,0,"2021/22","England League 1","England"
"E2","18/04/2022","Plymouth","Sunderland",0,0,"D",0,0,"D","C Brook",7,10,1,2,11,12,7,3,1,2,0,0,"2021/22","England League 1","England"
"E2","18/04/2022","Shrewsbury","Doncaster",3,3,"D",3,0,"H","A Kitchen",19,17,8,8,10,6,8,4,1,0,0,0,"2021/22","England League 1","England"
"E2","19/04/2022","Burton","Rotherham",2,0,"H",1,0,"H","T Reeves",13,21,7,5,14,8,6,13,2,2,0,0,"2021/22","England League 1","England"
"E2","19/04/2022","Cambridge","Charlton",0,2,"A",0,0,"D","P Howard",10,14,1,9,9,13,8,7,0,2,0,0,"2021/22","England League 1","England"
"E2","19/04/2022","Ipswich","Wigan",2,2,"D",0,1,"A","W Finnie",10,7,4,5,12,9,5,2,4,2,0,0,"2021/22","England League 1","England"
"E2","19/04/2022","Oxford","Milton Keynes Dons",1,0,"H",0,0,"D","A Backhouse",8,10,2,2,10,6,8,3,3,0,0,0,"2021/22","England League 1","England"
"E2","19/04/2022","Sheffield Weds","Crewe",1,0,"H",0,0,"D","C Breakspear",18,1,5,1,12,10,7,4,1,2,0,0,"2021/22","England League 1","England"
"E2","23/04/2022","Accrington","Lincoln",2,1,"H",1,0,"H","M Edwards",18,8,5,4,14,10,2,1,0,3,1,0,"2021/22","England League 1","England"
"E2","23/04/2022","Charlton","Shrewsbury",2,0,"H",0,0,"D","S Purkiss",16,12,8,6,11,14,7,3,0,0,0,0,"2021/22","England League 1","England"
"E2","23/04/2022","Cheltenham","Bolton",1,2,"A",0,0,"D","N Hair",8,13,4,4,12,8,4,7,2,0,0,0,"2021/22","England League 1","England"
"E2","23/04/2022","Crewe","Ipswich",1,1,"D",0,1,"A","S Mather",11,18,4,7,9,11,4,6,2,2,0,0,"2021/22","England League 1","England"
"E2","23/04/2022","Doncaster","Burton",2,0,"H",1,0,"H","W Finnie",6,14,3,2,8,15,1,12,0,3,0,0,"2021/22","England League 1","England"
"E2","23/04/2022","Fleetwood Town","AFC Wimbledon",1,1,"D",0,1,"A","A Backhouse",10,5,3,1,15,15,4,1,2,5,0,0,"2021/22","England League 1","England"
"E2","23/04/2022","Milton Keynes Dons","Morecambe",2,0,"H",1,0,"H","L Swabey",12,4,7,0,8,17,5,3,2,4,0,0,"2021/22","England League 1","England"
"E2","23/04/2022","Portsmouth","Gillingham",3,1,"H",2,1,"H","D Drysdale",16,9,9,2,10,9,5,2,0,2,0,0,"2021/22","England League 1","England"
"E2","23/04/2022","Rotherham","Oxford",2,1,"H",1,1,"D","C Breakspear",16,6,6,2,12,14,6,3,3,2,0,0,"2021/22","England League 1","England"
"E2","23/04/2022","Sunderland","Cambridge",5,1,"H",3,1,"H","P Wright",28,4,11,1,10,10,4,2,0,2,0,1,"2021/22","England League 1","England"
"E2","23/04/2022","Wigan","Plymouth",1,1,"D",0,0,"D","S Stockbridge",11,5,4,2,12,8,15,3,3,1,0,0,"2021/22","England League 1","England"
"E2","23/04/2022","Wycombe","Sheffield Weds",1,0,"H",0,0,"D","A Davies",6,15,3,3,13,8,2,12,2,2,0,0,"2021/22","England League 1","England"
"E2","26/04/2022","Fleetwood Town","Sheffield Weds",2,3,"A",2,1,"H","C Boyeson",5,22,2,6,12,10,1,8,3,2,0,0,"2021/22","England League 1","England"
"E2","26/04/2022","Portsmouth","Wigan",3,2,"H",0,2,"A","C Hicks",15,12,5,5,13,16,5,7,1,2,0,0,"2021/22","England League 1","England"
"E2","26/04/2022","Sunderland","Rotherham",1,1,"D",0,1,"A","R Madley",5,13,0,2,7,16,4,10,1,1,0,0,"2021/22","England League 1","England"
"E2","30/04/2022","AFC Wimbledon","Accrington",3,4,"A",0,3,"A","D Rock",11,18,5,7,9,18,4,6,0,2,0,0,"2021/22","England League 1","England"
"E2","30/04/2022","Bolton","Fleetwood Town",4,2,"H",1,1,"D","M Coy",14,10,6,5,4,8,5,5,0,2,0,0,"2021/22","England League 1","England"
"E2","30/04/2022","Burton","Wycombe",1,2,"A",0,1,"A","R Madley",13,12,3,6,9,10,3,12,2,2,0,0,"2021/22","England League 1","England"
"E2","30/04/2022","Cambridge","Cheltenham",2,2,"D",1,1,"D","T Reeves",18,15,7,3,9,13,10,6,2,3,0,1,"2021/22","England League 1","England"
"E2","30/04/2022","Gillingham","Rotherham",0,2,"A",0,1,"A","S Barrott",7,17,2,7,10,11,4,10,3,3,0,0,"2021/22","England League 1","England"
"E2","30/04/2022","Ipswich","Charlton",4,0,"H",2,0,"H","C Breakspear",21,10,4,2,14,8,6,5,0,1,0,0,"2021/22","England League 1","England"
"E2","30/04/2022","Lincoln","Crewe",2,1,"H",0,1,"A","A Kitchen",15,12,11,5,10,5,4,8,0,0,0,0,"2021/22","England League 1","England"
"E2","30/04/2022","Morecambe","Sunderland",0,1,"A",0,1,"A","G Ward",5,7,0,3,15,13,4,3,4,1,0,0,"2021/22","England League 1","England"
"E2","30/04/2022","Oxford","Doncaster",1,1,"D",1,0,"H","T Kettle",14,6,6,2,12,15,5,7,0,1,0,0,"2021/22","England League 1","England"
"E2","30/04/2022","Plymouth","Milton Keynes Dons",0,5,"A",0,3,"A","C Hicks",10,22,4,11,16,9,1,8,1,0,1,0,"2021/22","England League 1","England"
"E2","30/04/2022","Sheffield Weds","Portsmouth",4,1,"H",3,1,"H","A Backhouse",13,11,8,3,8,14,7,4,3,1,0,0,"2021/22","England League 1","England"
"E2","30/04/2022","Shrewsbury","Wigan",0,3,"A",0,1,"A","S Martin",7,11,4,4,19,11,0,6,2,0,0,0,"2021/22","England League 1","England"
"E2","30/07/2022","Accrington","Charlton",2,2,"D",0,1,"A","B Speedie",22,11,6,3,12,13,6,4,3,0,0,0,"2022/23","England League 1","England"
"E2","30/07/2022","Bristol Rvs","Forest Green",1,2,"A",0,0,"D","R Lewis",8,17,3,7,14,13,4,7,1,3,0,0,"2022/23","England League 1","England"
"E2","30/07/2022","Cambridge","Milton Keynes Dons",1,0,"H",1,0,"H","J Busby",12,8,3,0,11,7,3,5,2,3,0,0,"2022/23","England League 1","England"
"E2","30/07/2022","Cheltenham","Peterboro",2,3,"A",2,0,"H","T Nield",13,18,5,6,10,11,2,5,2,2,0,0,"2022/23","England League 1","England"
"E2","30/07/2022","Derby","Oxford",1,0,"H",0,0,"D","A Backhouse",13,7,4,2,13,12,7,3,4,2,0,0,"2022/23","England League 1","England"
"E2","30/07/2022","Ipswich","Bolton",1,1,"D",1,1,"D","S Barrott",17,4,5,1,13,14,8,6,2,2,0,0,"2022/23","England League 1","England"
"E2","30/07/2022","Lincoln","Exeter",1,1,"D",0,1,"A","A Haines",11,7,2,2,6,11,8,4,1,2,0,0,"2022/23","England League 1","England"
"E2","30/07/2022","Morecambe","Shrewsbury",0,0,"D",0,0,"D","M Edwards",7,17,2,1,12,13,4,3,2,2,0,0,"2022/23","England League 1","England"
"E2","30/07/2022","Plymouth","Barnsley",1,0,"H",1,0,"H","C Breakspear",19,9,5,1,2,15,2,6,0,2,0,0,"2022/23","England League 1","England"
"E2","30/07/2022","Port Vale","Fleetwood Town",2,1,"H",2,1,"H","P Wright",13,7,2,2,12,11,10,5,3,1,0,0,"2022/23","England League 1","England"
"E2","30/07/2022","Sheffield Weds","Portsmouth",3,3,"D",1,0,"H","S Stockbridge",17,7,6,5,17,12,7,0,4,0,1,0,"2022/23","England League 1","England"
"E2","30/07/2022","Wycombe","Burton",3,0,"H",3,0,"H","G Ward",16,11,7,1,6,6,2,5,0,0,0,0,"2022/23","England League 1","England"
"E2","06/08/2022","Barnsley","Cheltenham",1,0,"H",0,0,"D","C Brook",13,7,3,2,13,10,8,1,0,4,0,0,"2022/23","England League 1","England"
"E2","06/08/2022","Bolton","Wycombe",3,0,"H",2,0,"H","B Toner",21,17,6,3,12,6,4,7,0,2,0,0,"2022/23","England League 1","England"
"E2","06/08/2022","Burton","Bristol Rvs",0,4,"A",0,4,"A","R Joyce",4,23,1,5,7,7,3,13,2,1,1,0,"2022/23","England League 1","England"
"E2","06/08/2022","Charlton","Derby",1,0,"H",0,0,"D","C Pollard",14,13,7,2,11,7,5,4,2,1,0,0,"2022/23","England League 1","England"
"E2","06/08/2022","Exeter","Port Vale",4,0,"H",2,0,"H","C Breakspear",18,6,7,2,11,8,4,7,2,0,0,0,"2022/23","England League 1","England"
"E2","06/08/2022","Fleetwood Town","Plymouth",2,1,"H",1,1,"D","R Lewis",11,15,4,5,16,15,2,10,1,4,0,0,"2022/23","England League 1","England"
"E2","06/08/2022","Forest Green","Ipswich",1,2,"A",0,2,"A","C Hicks",9,20,5,10,12,15,3,8,1,1,0,0,"2022/23","England League 1","England"
"E2","06/08/2022","Milton Keynes Dons","Sheffield Weds",0,1,"A",0,1,"A","A Backhouse",10,15,5,4,8,14,5,3,0,4,0,0,"2022/23","England League 1","England"
"E2","06/08/2022","Oxford","Cambridge",1,0,"H",0,0,"D","T Reeves",15,9,6,0,13,11,7,3,2,1,0,0,"2022/23","England League 1","England"
"E2","06/08/2022","Peterboro","Morecambe",3,0,"H",2,0,"H","D Whitestone",18,7,9,2,16,10,9,2,1,1,0,0,"2022/23","England League 1","England"
"E2","06/08/2022","Portsmouth","Lincoln",0,0,"D",0,0,"D","D Rock",16,4,6,0,10,15,3,4,0,1,0,0,"2022/23","England League 1","England"
"E2","06/08/2022","Shrewsbury","Accrington",0,1,"A",0,0,"D","A Haines",13,11,4,2,13,7,8,7,0,2,1,0,"2022/23","England League 1","England"
"E2","13/08/2022","Bristol Rvs","Oxford",1,0,"H",1,0,"H","O Langford",6,7,3,2,11,12,7,4,2,3,0,0,"2022/23","England League 1","England"
"E2","13/08/2022","Accrington","Burton",4,4,"D",0,2,"A","S Barrott",20,15,8,5,8,15,4,4,0,0,0,0,"2022/23","England League 1","England"
"E2","13/08/2022","Cambridge","Exeter",2,1,"H",0,1,"A","S Purkiss",16,17,5,2,4,8,8,7,3,2,0,0,"2022/23","England League 1","England"
"E2","13/08/2022","Cheltenham","Portsmouth",0,2,"A",0,1,"A","B Toner",13,16,2,5,10,16,5,3,2,1,0,0,"2022/23","England League 1","England"
"E2","13/08/2022","Derby","Barnsley",2,1,"H",2,0,"H","P Wright",6,8,2,2,7,13,6,5,1,1,0,0,"2022/23","England League 1","England"
"E2","13/08/2022","Ipswich","Milton Keynes Dons",3,0,"H",2,0,"H","C Brook",18,6,9,2,8,6,10,3,0,1,0,0,"2022/23","England League 1","England"
"E2","13/08/2022","Lincoln","Forest Green",1,1,"D",0,0,"D","D Bourne",17,9,3,4,9,8,5,4,3,3,0,0,"2022/23","England League 1","England"
"E2","13/08/2022","Morecambe","Fleetwood Town",1,1,"D",1,0,"H","S Stockbridge",15,19,7,5,13,11,5,7,2,1,0,1,"2022/23","England League 1","England"
"E2","13/08/2022","Plymouth","Peterboro",2,0,"H",1,0,"H","T Reeves",17,5,8,3,11,15,5,5,2,2,0,0,"2022/23","England League 1","England"
"E2","13/08/2022","Port Vale","Bolton",0,0,"D",0,0,"D","R Joyce",17,13,4,5,9,11,3,7,2,1,0,1,"2022/23","England League 1","England"
"E2","13/08/2022","Sheffield Weds","Charlton",1,0,"H",0,0,"D","B Madden",7,11,2,3,16,13,3,3,1,1,0,0,"2022/23","England League 1","England"
"E2","13/08/2022","Wycombe","Shrewsbury",1,2,"A",0,0,"D","L Swabey",18,6,9,2,7,13,12,4,3,0,0,0,"2022/23","England League 1","England"
"E2","16/08/2022","Barnsley","Bristol Rvs",3,0,"H",2,0,"H","D Drysdale",16,7,5,0,14,8,6,2,0,3,0,0,"2022/23","England League 1","England"
"E2","16/08/2022","Bolton","Morecambe",1,0,"H",1,0,"H","A Backhouse",16,9,3,1,6,11,7,1,1,1,0,0,"2022/23","England League 1","England"
"E2","16/08/2022","Burton","Ipswich",0,1,"A",0,0,"D","B Toner",14,16,4,3,13,9,5,12,1,2,0,0,"2022/23","England League 1","England"
"E2","16/08/2022","Charlton","Plymouth",5,1,"H",3,0,"H","S Purkiss",19,13,9,4,9,9,6,3,0,0,0,1,"2022/23","England League 1","England"
"E2","16/08/2022","Exeter","Wycombe",3,1,"H",2,0,"H","J Busby",15,11,5,5,8,9,10,2,0,3,0,0,"2022/23","England League 1","England"
"E2","16/08/2022","Fleetwood Town","Cheltenham",0,0,"D",0,0,"D","A Kitchen",14,15,5,2,9,8,6,5,7,3,0,0,"2022/23","England League 1","England"
"E2","16/08/2022","Milton Keynes Dons","Port Vale",2,1,"H",1,0,"H","T Nield",9,11,5,3,9,14,4,4,1,1,0,0,"2022/23","England League 1","England"
"E2","16/08/2022","Oxford","Lincoln",1,2,"A",0,2,"A","S Barrott",15,5,5,3,14,16,10,2,2,3,0,0,"2022/23","England League 1","England"
"E2","16/08/2022","Peterboro","Sheffield Weds",2,0,"H",0,0,"D","J Oldham",20,9,6,2,7,12,9,7,1,2,0,1,"2022/23","England League 1","England"
"E2","16/08/2022","Portsmouth","Cambridge",4,1,"H",1,1,"D","C Pollard",9,6,5,4,8,19,1,4,0,3,0,0,"2022/23","England League 1","England"
"E2","16/08/2022","Shrewsbury","Derby",0,0,"D",0,0,"D","S Oldham",10,12,1,4,9,8,5,10,3,1,0,0,"2022/23","England League 1","England"
"E2","20/08/2022","Barnsley","Wycombe",0,3,"A",0,1,"A","O Yates",12,14,5,8,8,12,7,5,3,2,0,0,"2022/23","England League 1","England"
"E2","20/08/2022","Bolton","Sheffield Weds",0,2,"A",0,2,"A","C Breakspear",9,9,3,3,8,13,4,1,2,1,0,0,"2022/23","England League 1","England"
"E2","20/08/2022","Burton","Port Vale",0,2,"A",0,0,"D","A Haines",11,12,3,7,9,6,7,6,0,0,0,0,"2022/23","England League 1","England"
"E2","20/08/2022","Charlton","Cambridge",1,1,"D",1,0,"H","C Brook",15,10,5,4,8,4,8,4,1,2,0,0,"2022/23","England League 1","England"
"E2","20/08/2022","Exeter","Cheltenham",0,1,"A",0,0,"D","R Lewis",16,4,6,3,13,8,12,0,0,4,0,0,"2022/23","England League 1","England"
"E2","20/08/2022","Fleetwood Town","Derby",0,0,"D",0,0,"D","R Joyce",7,27,2,8,13,5,5,13,1,1,0,0,"2022/23","England League 1","England"
"E2","20/08/2022","Forest Green","Plymouth",0,3,"A",0,2,"A","D Drysdale",10,8,6,5,10,9,6,2,1,1,0,0,"2022/23","England League 1","England"
"E2","20/08/2022","Milton Keynes Dons","Accrington",1,1,"D",1,0,"H","T Reeves",10,16,4,4,15,16,2,5,2,4,0,0,"2022/23","England League 1","England"
"E2","20/08/2022","Oxford","Morecambe",1,1,"D",0,0,"D","B Speedie",27,3,10,1,12,18,8,0,2,4,0,0,"2022/23","England League 1","England"
"E2","20/08/2022","Peterboro","Lincoln",4,0,"H",3,0,"H","R Welch",14,4,10,1,12,12,4,5,1,2,0,0,"2022/23","England League 1","England"
"E2","20/08/2022","Portsmouth","Bristol Rvs",3,1,"H",1,0,"H","G Ward",23,8,7,2,9,14,12,2,3,5,0,0,"2022/23","England League 1","England"
"E2","20/08/2022","Shrewsbury","Ipswich",0,3,"A",0,1,"A","W Finnie",4,13,1,6,9,11,2,8,1,1,0,0,"2022/23","England League 1","England"
"E2","27/08/2022","Accrington","Exeter",0,0,"D",0,0,"D","S Stockbridge",18,7,2,0,10,15,4,6,1,1,0,0,"2022/23","England League 1","England"
"E2","27/08/2022","Bristol Rvs","Shrewsbury",1,1,"D",0,0,"D","S Purkiss",9,20,2,5,12,9,4,9,1,1,0,0,"2022/23","England League 1","England"
"E2","27/08/2022","Cambridge","Burton",4,3,"H",1,2,"A","B Speedie",21,12,9,3,8,20,6,5,2,4,0,1,"2022/23","England League 1","England"
"E2","27/08/2022","Cheltenham","Oxford",1,2,"A",0,0,"D","C Breakspear",7,14,4,5,12,10,3,6,4,3,1,1,"2022/23","England League 1","England"
"E2","27/08/2022","Derby","Peterboro",2,1,"H",0,0,"D","B Madden",16,13,5,4,12,14,8,4,1,2,0,1,"2022/23","England League 1","England"
"E2","27/08/2022","Ipswich","Barnsley",2,2,"D",1,1,"D","S Martin",12,9,7,4,13,15,4,2,2,4,0,0,"2022/23","England League 1","England"
"E2","27/08/2022","Lincoln","Fleetwood Town",2,2,"D",2,1,"H","O Yates",6,19,4,9,11,15,3,6,3,4,0,0,"2022/23","England League 1","England"
"E2","27/08/2022","Morecambe","Milton Keynes Dons",0,4,"A",0,2,"A","S Barrott",17,17,5,10,13,13,6,3,0,0,0,0,"2022/23","England League 1","England"
"E2","27/08/2022","Plymouth","Bolton",2,0,"H",1,0,"H","W Finnie",9,14,4,4,9,10,2,10,2,1,0,0,"2022/23","England League 1","England"
"E2","27/08/2022","Port Vale","Portsmouth",0,1,"A",0,1,"A","C Hicks",8,11,4,1,10,13,3,4,2,1,0,0,"2022/23","England League 1","England"
"E2","27/08/2022","Sheffield Weds","Forest Green",5,0,"H",4,0,"H","S Mather",15,3,8,0,7,11,4,1,1,3,0,0,"2022/23","England League 1","England"
"E2","27/08/2022","Wycombe","Charlton",1,1,"D",1,1,"D","D Rock",16,9,4,2,12,6,9,2,4,3,0,0,"2022/23","England League 1","England"
"E2","03/09/2022","Accrington","Ipswich",0,2,"A",0,0,"D","A Backhouse",10,18,3,7,17,9,6,12,3,3,0,0,"2022/23","England League 1","England"
"E2","03/09/2022","Bolton","Charlton",3,1,"H",2,1,"H","T Reeves",17,9,5,5,12,9,5,5,2,1,0,0,"2022/23","England League 1","England"
"E2","03/09/2022","Bristol Rvs","Morecambe",2,2,"D",1,1,"D","D Whitestone",23,8,7,4,10,14,11,2,2,1,0,0,"2022/23","England League 1","England"
"E2","03/09/2022","Cambridge","Lincoln",2,0,"H",2,0,"H","S Allison",9,6,2,4,9,10,4,1,0,1,0,0,"2022/23","England League 1","England"
"E2","03/09/2022","Derby","Plymouth",2,3,"A",2,0,"H","O Yates",12,13,3,6,11,9,4,6,1,1,0,0,"2022/23","England League 1","England"
"E2","03/09/2022","Exeter","Milton Keynes Dons",1,0,"H",0,0,"D","B Toner",15,4,4,3,9,8,8,0,1,1,0,0,"2022/23","England League 1","England"
"E2","03/09/2022","Fleetwood Town","Wycombe",1,1,"D",0,1,"A","J Oldham",20,7,5,5,10,8,12,2,1,1,0,1,"2022/23","England League 1","England"
"E2","03/09/2022","Forest Green","Shrewsbury",0,2,"A",0,1,"A","P Wright",14,5,6,4,11,16,6,5,3,2,0,0,"2022/23","England League 1","England"
"E2","03/09/2022","Oxford","Burton",2,1,"H",0,0,"D","B Madden",8,9,4,1,9,13,4,6,1,2,0,0,"2022/23","England League 1","England"
"E2","03/09/2022","Port Vale","Cheltenham",2,2,"D",2,1,"H","R Welch",10,6,3,2,7,10,2,1,0,0,0,0,"2022/23","England League 1","England"
"E2","03/09/2022","Portsmouth","Peterboro",2,1,"H",1,1,"D","S Barrott",13,10,2,3,13,13,1,7,2,1,0,0,"2022/23","England League 1","England"
"E2","03/09/2022","Sheffield Weds","Barnsley",0,2,"A",0,1,"A","J Smith",11,14,3,5,13,11,10,1,2,4,0,0,"2022/23","England League 1","England"
"E2","06/09/2022","Forest Green","Accrington",2,1,"H",1,0,"H","A Woolmer",12,17,5,4,7,21,1,8,3,1,0,0,"2022/23","England League 1","England"
"E2","13/09/2022","Barnsley","Port Vale",1,1,"D",1,0,"H","T Parsons",17,15,5,4,15,7,9,7,4,0,0,0,"2022/23","England League 1","England"
"E2","13/09/2022","Burton","Portsmouth",0,2,"A",0,0,"D","R Lewis",9,13,1,2,13,10,4,4,2,1,0,0,"2022/23","England League 1","England"
"E2","13/09/2022","Charlton","Forest Green",1,1,"D",1,1,"D","J Busby",17,9,6,2,15,10,4,6,2,3,1,0,"2022/23","England League 1","England"
